Game ID,Outcome,Team,GP,MP,GS,Goals,Shots,Shots.per.90,Shot.Accuracy,Shot.GK.Stop,Shot.Def.Stop,Shot.Miss,Shots.Blocked,Shot.Pressed,Pct.Shots.Pressed,A6.Shots,A18.Shots,A3L.Shots,A3C.Shots,A3R.Shots,Far.Shots,Assists,Key.Passes,Key.Assists,Second.Assists,Assists.per.90,Key.Passes.per.90,Big.Chances,Big.Chances.per.90,BC.Scored,BC.Conversion.Pct,BC.SOG,BC.Shot.Miss,BC.Dispossess,BC.Created,BC.Lost,Pass.Comp,Pass.Att,Pass.Att.per.90,Pass.Comp.Pct,opPass.Comp,opPass.Att,opPass.Att.per.90,opPass.Comp.Pct,opPPass.Comp,opPPass.Att,opPPass.Att.per.90,opPPass.Comp.Pct,Pct.opPass.Pressed,rFreq.Pass.Fwd,rFreq.Pass.Side,rFreq.Pass.Back,fwPass.Comp,fwPass.Att,fwPass.Att.per.90,fwPass.Comp.Pct,sPass.Comp,sPass.Att,sPass.Att.per.90,sPass.Comp.Pct,bPass.Comp,bPass.Att,bPass.Att.per.90,bPass.Comp.Pct,rFreq.A3.Passes,rFreq.M3.Passes,rFreq.D3.Passes,A3Pass.Comp,A3Pass.Att,A3Pass.Att.per.90,A3Pass.Comp.Pct,M3Pass.Comp,M3Pass.Att,M3Pass.Att.per.90,M3Pass.Comp.Pct,D3Pass.Comp,D3Pass.Att,D3Pass.Att.per.90,D3Pass.Comp.Pct,rFreq.A3.opPasses,rFreq.M3.opPasses,rFreq.D3.opPasses,A3opPass.Comp,A3opPass.Att,A3opPass.Att.per.90,A3opPass.Comp.Pct,M3opPass.Comp,M3opPass.Att,M3opPass.Att.per.90,M3opPass.Comp.Pct,D3opPass.Comp,D3opPass.Att,D3opPass.Att.per.90,D3opPass.Comp.Pct,Pass.Comp.D3toD3,Pass.Comp.D3toM3,Pass.Comp.D3toA3,Pass.Comp.M3toD3,Pass.Comp.M3toM3,Pass.Comp.M3toA3,Pass.Comp.A3toD3,Pass.Comp.A3toM3,Pass.Comp.A3toA3,rFreq.opPass.Fwd,rFreq.opPass.Side,rFreq.opPass.Back,fwopPass.Comp,fwopPass.Att,fwopPass.Att.per.90,fwopPass.Comp.Pct,sopPass.Comp,sopPass.Att,sopPass.Att.per.90,sopPass.Comp.Pct,bopPass.Comp,bopPass.Att,bopPass.Att.per.90,bopPass.Comp.Pct,Pct.Passes.Pressed,PPass.Comp,PPass.Att,PPass.Att.per.90,PPass.Comp.Pct,rFreq.PPass.Fwd,rFreq.PPass.Side,rFreq.PPass.Back,fwPPass.Comp,fwPPass.Att,fwPPass.Att.per.90,fwPPass.Comp.Pct,sPPass.Comp,sPPass.Att,sPPass.Att.per.90,sPPass.Comp.Pct,bPPass.Comp,bPPass.Att,bPPass.Att.per.90,bPPass.Comp.Pct,Cross.Comp,Cross.Att,Cross.Att.per.90,Cross.Att.per.opPass,Cross.Comp.Pct,Corner.Crosses,Deep.Crosses,Launch.Comp,Launch.Att,Launch.Att.per.90,Launch.Att.per.Pass,Launch.Comp.Pct,Through.Comp,Through.Att,Through.Att.per.90,Through.Att.per.Pass,Through.Att.per.opPass,Through.Comp.Pct,Throw.In.Comp,Throw.In.Att,Throw.In.Att.per.90,Throw.In.Att.per.Pass,Throw.In.Comp.Pct,Corner.Kicks.Completed,Corner.Kicks.Taken,CK.Comp.Pct,CK.Assist,CK.Key.Pass,FK.Pass.Comp,FK.Pass.Att,FK.Pass.Comp.Pct,FK.Assist,FK.Key.Pass,FK.Shot,FK.Scored,Free.Kicks.Taken,Take.Ons,Take.Ons.per.90,TO.Won,TO.Lost,TO.Win.Pct,Dispossessed,Lost.Touches,All.Possessions.Disrupted,Poss.Disrupted.per.90,Aerial.Duels,Aerial.Duels.per.90,AD.Won,AD.Lost,AD.Win.Pct,Tackles,Dispossesses,All.Opp.Poss.Disrupted,Opp.Poss.Disrupted.per.90,Dribbled,Dribbled.per.90,Press.Opp,Challenge.Opp,Recoveries,Recoveries.per.90,Def.Recoveries,Poss.Recoveries,Interceptions,Int.per.90,Int.per.OP.Pass,Blocks,Blocks.per.90,Clearances,Clearances.per.90,Ball.Shields,Offsides,Fouls.Won,Fouls.Conceded,Yellow.Cards,Red.Cards,Penalties.Won,Penalties.Conceded,E.to.Goals,OG,E.to.Big.Chances,BC.Stopped,Saves,Goals.Allowed,GK.SOG.Faced,GperSOG,BC.SOG.Faced,BC.Saves,BC.Goals.Allowed,GperBCSOG,High.Balls.Faced,HB.Won,HB.Lost,HB.Caught,HB.Punched,HB.Parried,HB.Collected,HB.Fouls.Won,Crosses.Faced,Crosses.Won,Crosses.Lost,Corner.Kicks.Faced,CKs.Won,CKs.Lost,Free.Kicks.Faced,FKs.Won,FKs.Lost,no,Smothers.Won,Smothers.Lost,GK.Overall.Pass.Comp,GK.Overall.Pass.Att,GK.Overall.Pass.Comp.Pct,GK.Throw.Comp,GK.Throw.Att,GK.Throw.Comp.Pct,GK.Drop.Kick.Comp,GK.Drop.Kick.Att,GK.Drop.Kick.Comp.Pct,GKFK.Comp,GKFK.Att,GKFK.Comp.Pct
US.FRA.020815,,USA,14,1046,11,0,16,NA,0.5,4,0,8,4,10,0.625,,,,,,,0,0,0,0,NA,NA,1,NA,0,0,0,0,0,1,1,334,428,NA,0.780373832,315,399,NA,0.789473684,,,,,,,,,174,248,NA,0.701612903,69,82,NA,0.841463415,91,98,NA,0.928571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,230,NA,0.713043478,66,78,NA,0.846153846,85,91,NA,0.934065934,,176,231,NA,0.761904762,7.209536626,2.326829384,3.46363399,82,122,NA,0.672131148,29,38,NA,0.763157895,65,71,NA,0.915492958,4,11,NA,NA,0.363636364,,,4,12,NA,NA,0.333333333,2,5,NA,NA,NA,0.4,13,15,NA,NA,0.866666667,3,3,1,0,0,0,6,0,0,0,1,0,7,13,NA,5,8,0.384615385,29,8,45,NA,38,NA,18,20,0.473684211,29,9,38,NA,6,NA,306,47,100,NA,71,29,21,NA,NA,46,NA,19,NA,2,,9,5,1,0,1,0,,,,,2,2,4,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,10,13,0.769230769,1,1,1,1,1,1,1,4,0.25
US.FRA.020815,,FRA,16,1048,11,2,13,NA,0.384615385,2,0,8,1,7,0.538461538,,,,,,,2,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,377,491,NA,0.767820774,359,454,NA,0.790748899,,,,,,,,,183,271,NA,0.675276753,67,83,NA,0.807228916,127,137,NA,0.927007299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,243,NA,0.711934156,63,78,NA,0.807692308,123,133,NA,0.92481203,,185,239,NA,0.774058577,7.973001291,2.583600047,5.443398662,77,114,NA,0.675438596,31,41,NA,0.756097561,77,84,NA,0.916666667,3,14,NA,NA,0.214285714,,,3,13,NA,NA,0.230769231,1,3,NA,NA,NA,0.333333333,13,17,NA,NA,0.764705882,1,2,0.5,0,0,2,4,0.5,0,0,0,0,4,19,NA,6,13,0.315789474,27,7,47,NA,39,NA,17,22,0.435897436,28,7,35,NA,5,NA,282,43,126,NA,78,47,15,NA,NA,43,NA,15,NA,2,,5,9,0,0,0,1,,,,,4,0,4,0,0,0,0,0,5,5,0,10,0,0,1,0,2,2,0,0,0,0,3,3,0,,1,0,19,36,0.527777778,1,1,1,1,6,0.166666667,1,9,0.111111111
US.THA.091516,,USA,17,1060,11,9,36,NA,0.611111111,7,2,14,4,18,0.5,,,,,,,6,7,3,2,NA,NA,6,NA,3,0.333333333,2,1,0,1,0,496,599,NA,0.828046745,469,567,NA,0.827160494,,,,,,,,,241,303,NA,0.795379538,113,143,NA,0.79020979,142,153,NA,0.928104575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,288,NA,0.795138889,106,134,NA,0.791044776,134,145,NA,0.924137931,,201,261,NA,0.770114943,8.304139194,3.642948718,4.052912088,89,127,NA,0.700787402,44,60,NA,0.733333333,68,74,NA,0.918918919,11,29,NA,NA,0.379310345,,,3,6,NA,NA,0.5,23,33,NA,NA,NA,0.696969697,19,21,NA,NA,0.904761905,4,5,0.8,0,0,2,3,0.666666667,0,0,1,0,4,32,NA,25,7,0.78125,10,7,24,NA,11,NA,8,3,0.727272727,19,9,28,NA,6,NA,205,26,86,NA,51,33,22,NA,NA,35,NA,6,NA,3,,4,6,0,0,0,0,,,,,2,0,2,0,0,0,0,0,1,1,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,9,10,0.9,1,1,1,0,0,NA,1,2,0.5
US.THA.091516,,THA,17,1067,11,0,8,NA,0.5,2,1,4,1,6,0.75,,,,,,,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,237,335,NA,0.707462687,219,304,NA,0.720394737,,,,,,,,,121,197,NA,0.614213198,58,72,NA,0.805555556,58,66,NA,0.878787879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,173,NA,0.630057803,52,65,NA,0.8,58,66,NA,0.878787879,,141,194,NA,0.726804124,7.93479173,2.901040007,5.164168262,65,101,NA,0.643564356,33,42,NA,0.785714286,43,51,NA,0.843137255,0,3,NA,NA,0,,,3,11,NA,NA,0.272727273,5,9,NA,NA,NA,0.555555556,9,12,NA,NA,0.75,0,0,NA,0,0,1,1,1,0,0,0,0,1,13,NA,6,7,0.461538462,24,11,42,NA,11,NA,3,8,0.272727273,12,4,16,NA,24,NA,299,35,61,NA,43,17,18,NA,NA,40,NA,14,NA,1,,6,4,0,0,0,0,,,,,7,9,16,0.5625,4,1,3,0.75,5,3,2,0,0,0,4,0,3,2,1,2,1,1,0,0,0,,2,0,12,24,0.5,5,6,0.833333333,0,1,0,4,12,0.333333333
US.FRA.030717,,USA,16,964,11,0,13,NA,0.692307692,3,1,4,5,10,0.769230769,,,,,,,0,2,0,0,NA,NA,2,NA,0,0.5,1,1,0,0,0,321,438,NA,0.732876712,277,372,NA,0.744623656,,,,,,,,,155,247,NA,0.627530364,70,87,NA,0.804597701,96,104,NA,0.923076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,208,NA,0.634615385,58,69,NA,0.84057971,87,95,NA,0.915789474,,182,233,NA,0.78111588,7.259770797,3.266353554,5.47387565,77,114,NA,0.675438596,39,47,NA,0.829787234,66,72,NA,0.916666667,9,28,NA,NA,0.321428571,,,11,31,NA,NA,0.35483871,1,2,NA,NA,NA,0.5,21,29,NA,NA,0.724137931,4,9,0.444444444,0,0,8,13,0.615384615,0,0,2,0,15,25,NA,19,6,0.76,17,22,45,NA,54,NA,33,21,0.611111111,10,15,25,NA,1,NA,215,26,92,NA,66,26,14,NA,NA,26,NA,16,NA,0,,11,3,0,0,0,1,,,,,3,3,6,0.5,1,0,1,1,3,3,0,4,0,0,1,0,3,3,0,0,0,0,1,1,0,,0,1,16,22,0.727272727,5,6,0.833333333,0,2,0,7,8,0.875
US.FRA.030717,,FRA,18,995,11,3,12,NA,0.666666667,3,0,4,2,6,0.5,,,,,,,1,1,1,0,NA,NA,1,NA,1,0,0,0,0,0,0,185,295,NA,0.627118644,156,249,NA,0.626506024,,,,,,,,,91,179,NA,0.508379888,41,54,NA,0.759259259,53,62,NA,0.85483871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,147,NA,0.503401361,32,43,NA,0.744186047,50,59,NA,0.847457627,,110,175,NA,0.628571429,10.09892157,2.703522409,5.197556022,48,100,NA,0.48,26,31,NA,0.838709677,37,45,NA,0.822222222,7,13,NA,NA,0.538461538,,,10,31,NA,NA,0.322580645,2,3,NA,NA,NA,0.666666667,16,23,NA,NA,0.695652174,5,7,0.714285714,0,0,4,7,0.571428571,0,0,0,0,7,16,NA,4,12,0.25,11,12,35,NA,51,NA,20,31,0.392156863,10,14,24,NA,13,NA,308,36,97,NA,65,29,19,NA,NA,29,NA,42,NA,0,,3,10,1,0,1,0,,,,,3,0,4,0,1,1,0,0,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,9,21,0.428571429,2,2,1,0,2,0,3,7,0.428571429
US.GER.030117,,USA,14,1026,11,1,17,NA,0.470588235,5,0,9,2,12,0.705882353,,,,,,,0,2,0,0,NA,NA,3,NA,0,0,0,2,1,0,0,429,525,NA,0.817142857,403,486,NA,0.829218107,,,,,,,,,213,290,NA,0.734482759,77,92,NA,0.836956522,139,143,NA,0.972027972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,263,NA,0.741444867,73,84,NA,0.869047619,135,139,NA,0.971223022,,236,293,NA,0.805460751,8.537674372,1.742227912,3.720097715,109,155,NA,0.703225806,40,47,NA,0.85106383,87,91,NA,0.956043956,4,19,NA,NA,0.210526316,,,13,28,NA,NA,0.464285714,2,3,NA,NA,NA,0.666666667,16,21,NA,NA,0.761904762,2,6,0.333333333,0,0,2,2,1,0,0,2,0,4,38,NA,30,8,0.789473684,18,14,40,NA,38,NA,15,23,0.394736842,6,15,21,NA,14,NA,288,59,83,NA,50,31,15,NA,NA,37,NA,15,NA,0,,4,9,0,0,0,0,,,,,4,0,4,0,0,0,0,0,2,2,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,,0,0,15,21,0.714285714,5,6,0.833333333,0,0,NA,2,5,0.4
US.GER.030117,,GER,15,1119,12,0,10,NA,0.6,4,0,4,2,6,0.6,,,,,,,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,300,408,NA,0.735294118,273,369,NA,0.739837398,,,,,,,,,140,221,NA,0.633484163,59,79,NA,0.746835443,101,108,NA,0.935185185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,190,NA,0.626315789,57,75,NA,0.76,97,104,NA,0.932692308,,178,238,NA,0.74789916,7.235902164,3.155615349,4.608482487,75,118,NA,0.63559322,34,46,NA,0.739130435,69,74,NA,0.932432432,2,17,NA,NA,0.117647059,,,17,48,NA,NA,0.354166667,1,1,NA,NA,NA,1,15,19,NA,NA,0.789473684,2,4,0.5,0,0,3,4,0.75,0,0,0,0,4,21,NA,13,8,0.619047619,11,11,30,NA,41,NA,21,20,0.512195122,16,9,25,NA,30,NA,373,72,88,NA,51,36,9,NA,NA,39,NA,21,NA,0,,9,2,2,0,0,0,,,,,5,1,6,0.166666667,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,18,40,0.45,2,2,1,0,0,NA,6,12,0.5
US.ENG.030417,,USA,16,1017,11,0,11,NA,0.545454545,2,0,5,4,4,0.363636364,,,,,,,0,1,0,0,NA,NA,1,NA,0,1,1,0,0,0,0,392,501,NA,0.78243513,364,461,NA,0.789587852,,,,,,,,,178,253,NA,0.703557312,104,130,NA,0.8,110,118,NA,0.93220339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,228,NA,0.714912281,95,119,NA,0.798319328,106,114,NA,0.929824561,,239,292,NA,0.818493151,6.852184621,4.402316434,4.745498945,100,132,NA,0.757575758,67,83,NA,0.807228916,72,77,NA,0.935064935,6,25,NA,NA,0.24,,,7,18,NA,NA,0.388888889,2,3,NA,NA,NA,0.666666667,16,23,NA,NA,0.695652174,1,2,0.5,0,0,5,8,0.625,0,0,0,0,8,38,NA,30,8,0.789473684,15,11,34,NA,37,NA,21,16,0.567567568,12,16,28,NA,9,NA,232,26,92,NA,57,35,24,NA,NA,15,NA,22,NA,2,,5,4,0,0,0,0,,,,,2,1,3,0.333333333,1,1,0,0,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,10,12,0.833333333,2,2,1,0,1,0,4,4,1
US.ENG.030417,,ENG,16,1017,11,1,11,NA,0.454545455,2,0,6,2,8,0.727272727,,,,,,,0,0,0,0,NA,NA,1,NA,0,1,1,0,0,0,0,246,346,NA,0.710982659,227,303,NA,0.749174917,,,,,,,,,114,191,NA,0.596858639,70,86,NA,0.813953488,62,69,NA,0.898550725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,154,NA,0.642857143,67,81,NA,0.827160494,61,68,NA,0.897058824,,145,190,NA,0.763157895,8.39579839,3.122078835,2.482122775,64,97,NA,0.659793814,42,50,NA,0.84,39,43,NA,0.906976744,2,17,NA,NA,0.117647059,,,17,44,NA,NA,0.386363636,1,1,NA,NA,NA,1,11,21,NA,NA,0.523809524,0,2,0,0,0,2,9,0.222222222,0,0,1,0,10,20,NA,10,10,0.5,17,8,35,NA,39,NA,15,24,0.384615385,17,9,26,NA,27,NA,365,26,102,NA,67,35,20,NA,NA,34,NA,25,NA,0,,4,5,1,0,0,0,,,,,2,0,2,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,,2,0,9,19,0.473684211,0,0,NA,2,3,0.666666667,4,11,0.363636364
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
